,Ort,Stärke:
367,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
368,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
369,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
370,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
371,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
372,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
373,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
374,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
375,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
376,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
377,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
378,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
379,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
380,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
381,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
382,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
383,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
384,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
385,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
386,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
387,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
388,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
389,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
390,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
391,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
392,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
393,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
394,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
395,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
396,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
397,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
398,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
399,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
400,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
401,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
402,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
403,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
404,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
405,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
406,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
407,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
408,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
409,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
410,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
411,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
412,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
413,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
414,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
415,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
416,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
417,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
418,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
419,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
420,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
421,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
422,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
423,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
424,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
425,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
426,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
427,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
428,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
429,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
430,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
431,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
432,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
433,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
434,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
435,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
436,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
437,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
438,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
439,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
440,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
441,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
442,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
443,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
444,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
445,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
446,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
447,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
448,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
449,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
450,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
451,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
452,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
453,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
454,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
455,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
456,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
457,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
458,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
459,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
460,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
461,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
462,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
463,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
464,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
465,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
466,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
467,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
468,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
469,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
470,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
471,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
472,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
473,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
474,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
475,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
476,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
477,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
478,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
479,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
480,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
481,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
482,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
483,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
484,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
485,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
486,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
487,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
488,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
489,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
490,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
491,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
492,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
493,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
494,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
495,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
496,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
497,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
498,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
499,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
500,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
501,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
502,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
503,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
504,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
505,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
506,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
507,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
508,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
509,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
510,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
511,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
512,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
513,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
514,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
515,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
516,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
517,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
518,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
519,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
520,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
521,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
522,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
523,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
524,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
525,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
526,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
527,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
528,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
529,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
530,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
531,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
532,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
533,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
534,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
535,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
536,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
